datetime,combined_m,Thgt,Tper,R2,TWL
2025-07-03 19:00:00,-0.08765521543595103,1.76,15.384614,1.0966194976326213,1.0089642821966702
2025-07-03 20:00:00,0.010774601428531825,1.77,15.384614,1.0997304811812263,1.1105050826097582
2025-07-03 21:00:00,0.08658253308021456,1.79,15.384614,1.1059261948888037,1.1925087279690183
2025-07-03 22:00:00,0.12296747147898841,1.81,15.384614,1.1120873912797342,1.2350548627587226
2025-07-03 23:00:00,0.10832973743676058,1.8199999,15.384614,1.1151551937584054,1.223484931195166
2025-07-04 00:00:00,0.04084298061601245,1.8299999,15.384614,1.1182146103576964,1.1590575909737089
2025-07-04 01:00:00,-0.06462037857356062,1.8399999,15.384614,1.1212656792520153,1.0566453006784546
2025-07-04 02:00:00,-0.17733039206919832,1.8499999,15.384614,1.1243084684016,0.9469780763324017
2025-07-04 03:00:00,-0.25992880972094295,1.86,15.384614,1.1273430751544564,0.8674142654335135
2025-07-04 04:00:00,-0.28343192136697054,1.87,15.384614,1.1303695049627687,0.8469375835957982
2025-07-04 05:00:00,-0.23827018624319962,1.88,15.384614,1.1333878534733124,0.8951176672301128
2025-07-04 06:00:00,-0.1332239192479194,1.88,15.384614,1.1333878534733124,1.000163934225393
2025-07-04 07:00:00,0.009424905437768758,1.88,15.384614,1.1333878534733124,1.1428127589110813
2025-07-04 08:00:00,0.15819678285487973,1.87,15.384614,1.1303695049627687,1.2885662878176485
2025-07-04 09:00:00,0.2822240151374764,1.86,15.624999,1.1449578404726506,1.427181855610127
2025-07-04 10:00:00,0.3591113946194179,1.8399999,15.624999,1.1387854850987527,1.4978968797181706
2025-07-04 11:00:00,0.37344186354596365,1.8299999,15.624999,1.1356867431723927,1.5091286067183565
2025-07-04 12:00:00,0.31738222525269133,1.8199999,15.624999,1.1325795231079498,1.449961748360641
2025-07-04 13:00:00,0.19774011648434642,1.8199999,15.624999,1.1325795231079498,1.3303196395922963
2025-07-04 14:00:00,0.03911826069049085,1.81,15.873015,1.1473917930663775,1.1865100537568685
2025-07-04 15:00:00,-0.12101907872194809,1.8199999,15.873015,1.1505569862107088,1.0295379074887607
2025-07-04 16:00:00,-0.24448421229248155,1.8199999,16.129032,1.169114402551505,0.9246301902590235
2025-07-04 17:00:00,-0.3065667735388699,1.8299999,16.129032,1.1723218556752102,0.8657550821363402
2025-07-04 18:00:00,-0.3010507326197299,1.8299999,16.129032,1.1723218556752102,0.8712711230554803
2025-07-04 19:00:00,-0.23731557165351758,1.8399999,16.129032,1.175520557172087,0.9382049855185695
2025-07-04 20:00:00,-0.1379546659227211,1.8399999,16.129032,1.175520557172087,1.037565891249366
2025-07-04 21:00:00,-0.03199359978440675,1.8399999,16.129032,1.175520557172087,1.1435269573876803
2025-07-04 22:00:00,0.05585589513177251,1.8299999,16.129032,1.1723218556752102,1.2281777508069827
2025-07-04 23:00:00,0.10756147741531376,1.8299999,15.873015,1.153713527256964,1.2612750046722778
